,guest_count,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,reviews_per_month,average_ratings,clusters,cluster
2446,6,2.0,3.0,255.0,3,1125,0,0,0,0.99,4.903333333333333,0,pink
2447,6,1.0,2.0,250.0,1,365,0,27,57,1.21,4.965000000000001,1,purple
2448,4,1.0,4.0,90.0,30,180,30,60,90,0.0,0.0,2,dark purple
2449,2,1.0,1.0,116.0,30,180,29,59,89,0.06,4.833333333333333,2,dark purple
2450,2,1.0,1.0,51.0,30,1125,3,23,52,0.44,4.9383333333333335,0,pink
2451,2,1.0,1.0,102.0,30,1125,26,56,86,0.4,4.781666666666667,0,pink
2452,2,1.5,1.0,78.0,29,1125,30,60,90,2.12,4.928333333333334,0,pink
2453,2,1.0,1.0,76.0,30,365,12,42,72,3.33,4.941666666666667,1,purple
2454,3,1.0,1.0,214.0,29,30,15,41,70,6.11,4.88,2,dark purple
2455,7,2.5,5.0,315.0,2,35,28,53,83,1.17,4.923333333333333,2,dark purple
2456,2,1.0,1.0,110.0,1,26,27,57,87,6.16,4.961666666666667,2,dark purple
2457,2,1.0,1.0,82.0,30,1125,12,42,72,0.35,4.965,0,pink
2458,3,1.0,2.0,96.0,29,365,1,1,29,0.0,0.0,1,purple
2459,4,1.0,2.0,285.0,1,14,27,57,76,3.25,4.895,2,dark purple
2460,4,1.0,2.0,75.0,30,1125,0,0,27,0.58,4.8,0,pink
2461,6,2.0,3.0,285.0,29,365,1,2,2,0.1,2.1666666666666665,1,purple
2462,4,1.0,2.0,111.0,7,9,0,0,0,3.1,4.968333333333333,2,dark purple
2463,4,1.5,2.0,172.0,1,1125,24,50,80,4.87,4.926666666666667,0,pink
2464,2,1.0,2.0,123.0,29,1125,29,30,60,0.12,4.945,0,pink
2465,4,1.5,2.0,195.0,29,120,0,0,0,0.97,4.9816666666666665,2,dark purple
2466,2,1.0,1.0,74.0,2,90,18,48,73,4.87,4.923333333333334,2,dark purple
2467,6,2.0,3.0,175.0,1,14,23,50,80,1.62,5.0,2,dark purple
2468,6,2.5,5.0,399.0,3,28,28,58,83,0.0,0.0,2,dark purple
2469,5,1.0,3.0,778.0,120,1125,30,60,90,0.16,4.946666666666666,0,pink
2470,4,1.0,2.0,197.0,1,120,22,50,71,5.89,4.983333333333333,2,dark purple
2471,4,1.0,2.0,130.0,1,1125,27,57,87,4.74,4.920000000000001,0,pink
2472,4,1.5,3.0,140.0,29,160,22,34,34,0.0,0.0,2,dark purple
2473,15,1.5,7.0,347.0,3,120,23,47,75,2.35,4.908333333333333,2,dark purple
2474,2,1.0,1.0,132.0,31,1125,0,0,0,0.0,0.0,0,pink
2475,4,1.0,2.0,96.0,30,180,11,41,71,0.0,0.0,2,dark purple
2476,2,1.0,1.0,99.0,29,1125,0,1,1,2.43,4.944999999999999,0,pink
2477,2,1.0,1.0,85.0,30,1125,0,0,0,0.08,5.0,0,pink
2478,4,1.5,2.0,198.0,3,40,17,22,29,0.91,4.976666666666667,2,dark purple
2479,4,1.0,1.0,80.0,1,365,27,54,62,0.0,0.0,1,purple
2480,2,1.0,1.0,115.0,30,365,0,0,0,0.67,5.0,1,purple
2481,6,3.0,3.0,291.0,3,29,24,54,84,3.38,4.961666666666667,2,dark purple
2482,2,1.0,1.0,89.0,2,1125,28,58,88,1.86,4.955,0,pink
2483,3,1.0,2.0,261.0,1,1125,30,60,90,0.88,4.73,0,pink
2484,5,1.0,2.0,42.0,30,120,2,2,3,0.27,4.955,2,dark purple
2485,2,1.0,1.0,81.0,29,1125,9,9,9,0.2,5.0,0,pink
2486,2,1.0,1.0,98.0,30,180,29,59,89,0.0,0.0,2,dark purple
2487,2,1.0,2.0,119.0,2,5,0,0,0,1.89,4.986666666666666,2,dark purple
2488,4,2.0,2.0,144.0,2,1125,20,35,35,1.98,4.795,0,pink
2489,5,1.0,2.0,250.0,30,365,0,0,27,0.49,5.0,1,purple
2490,4,2.0,2.0,120.0,1,365,17,33,45,0.5,4.916666666666667,1,purple
2491,4,1.0,1.0,49.0,30,120,0,0,1,0.42,4.84,2,dark purple
2492,2,1.0,1.0,99.0,1,28,0,0,0,0.92,4.651666666666666,2,dark purple
2493,8,2.5,6.0,206.0,2,365,23,53,78,2.74,4.941666666666666,1,purple
2494,2,1.0,1.0,132.0,1,15,20,46,71,5.31,4.966666666666666,2,dark purple
2495,4,1.0,1.0,99.0,29,365,28,57,86,0.1,5.0,1,purple
2496,4,1.0,2.0,595.0,29,1125,30,60,90,0.92,4.94,0,pink
2497,5,1.0,3.0,148.0,2,29,20,50,53,6.11,4.954999999999999,2,dark purple
2498,2,1.0,1.0,79.0,2,1125,6,6,6,0.74,4.995,0,pink
2499,8,4.0,3.0,343.0,29,1125,0,0,0,0.12,4.933333333333334,0,pink
2500,2,1.0,1.0,61.0,90,1125,30,60,90,0.08,4.835,0,pink
2501,2,1.0,2.0,99.0,29,1125,30,60,90,0.67,4.958333333333333,0,pink
2502,2,1.0,1.0,129.0,29,1125,0,2,21,0.21,5.0,0,pink
2503,6,2.0,3.0,200.0,3,1125,21,41,61,0.65,4.96,0,pink
2505,5,1.5,3.0,108.0,1,90,20,38,68,3.62,4.845,2,dark purple
2506,2,1.0,1.0,220.0,29,1125,25,55,83,0.02,5.0,0,pink
2507,2,2.0,1.0,150.0,30,35,0,0,0,0.03,5.0,2,dark purple
2508,10,3.0,6.0,121.0,30,1125,0,0,0,0.22,4.666666666666667,0,pink
2509,3,1.0,2.0,98.0,4,1125,15,38,68,3.5,4.9316666666666675,0,pink
2510,4,1.0,2.0,71.0,29,365,29,59,89,0.7,4.833333333333333,1,purple
2511,8,2.5,5.0,806.0,2,1125,25,55,85,0.54,4.8966666666666665,0,pink
2512,3,1.0,2.0,216.0,2,28,3,3,3,3.6,4.935,2,dark purple
2513,2,1.0,1.0,54.0,30,365,0,0,4,0.3,4.633333333333334,1,purple
2514,4,1.0,2.0,65.0,1,365,17,47,77,3.26,4.88,1,purple
2515,4,1.0,2.0,78.0,29,365,30,60,90,0.09,2.0,1,purple
2516,6,1.0,2.0,100.0,2,1125,13,36,62,6.55,4.956666666666667,0,pink
2517,4,1.5,2.0,69.0,29,45,7,11,11,1.98,4.845,2,dark purple
2518,8,2.5,4.0,264.0,29,90,30,51,78,1.66,4.966666666666667,2,dark purple
2519,4,1.0,2.0,91.0,30,1125,27,57,87,0.11,4.666666666666667,0,pink
2520,8,2.0,3.0,235.0,1,365,24,44,74,0.0,0.0,1,purple
2521,5,1.0,3.0,179.0,2,1125,15,38,68,5.46,4.9316666666666675,0,pink
2522,16,2.0,8.0,614.0,2,29,30,56,84,4.39,4.935,2,dark purple
2523,4,2.0,2.0,200.0,29,1125,27,57,87,0.04,5.0,0,pink
2524,2,2.0,2.0,100.0,30,90,0,0,27,0.31,4.875,2,dark purple
2526,3,1.0,1.0,119.0,1,1125,21,51,81,2.53,4.956666666666667,0,pink
2527,4,1.0,2.0,89.0,1,90,17,47,77,3.12,4.794999999999999,2,dark purple
2528,2,1.0,1.0,72.0,30,89,30,60,90,0.14,4.7250000000000005,2,dark purple
2529,1,1.5,1.0,25.0,3,90,2,19,49,0.0,0.0,2,dark purple
2530,4,1.0,2.0,175.0,2,28,0,26,56,1.33,4.963333333333334,2,dark purple
2531,14,1.0,7.0,125.0,1,90,25,53,79,1.49,4.688333333333333,2,dark purple
2532,12,3.0,5.0,236.0,2,1125,28,58,88,0.81,4.736666666666666,0,pink
2533,6,2.0,3.0,149.0,29,1125,0,23,53,0.2,5.0,0,pink
2534,1,1.0,1.0,48.0,30,365,29,59,89,0.0,0.0,1,purple
2535,2,1.0,1.0,64.0,30,1125,0,26,56,0.23,5.0,0,pink
2536,4,1.0,2.0,89.0,2,1125,20,38,68,0.15,4.89,0,pink
2537,3,1.0,1.0,75.0,30,365,0,0,0,0.26,4.25,1,purple
2538,4,2.5,3.0,95.0,30,90,30,51,51,0.37,4.96,2,dark purple
2539,10,4.5,6.0,749.0,4,140,0,0,0,0.99,4.94,2,dark purple
2540,2,1.0,2.0,41.0,30,365,0,0,2,0.12,4.625,1,purple
2541,2,1.0,2.0,80.0,30,200,30,60,90,0.27,4.858333333333333,2,dark purple
2542,2,1.0,1.0,125.0,29,365,0,0,9,0.0,0.0,1,purple
2543,6,2.0,3.0,310.0,2,365,25,51,81,2.27,4.75,1,purple
2544,4,2.0,2.0,196.0,30,730,17,17,17,0.91,5.0,1,purple
2545,3,1.0,2.0,129.0,1,731,13,42,72,3.79,4.948333333333334,1,purple
2546,4,1.0,2.0,135.0,1,10,17,47,77,3.89,4.995,2,dark purple
2547,2,1.0,1.0,144.0,2,31,21,51,78,6.75,4.983333333333333,2,dark purple
2548,3,1.0,1.0,98.0,1,600,13,13,27,0.06,5.0,1,purple
2549,5,2.5,4.0,182.0,2,1125,26,56,86,4.24,4.671666666666666,0,pink
2550,4,1.5,1.0,276.0,5,1125,1,1,1,0.43,5.0,0,pink
2551,6,2.0,3.0,150.0,1,365,4,31,55,1.06,4.621666666666667,1,purple
2552,3,1.0,1.0,159.0,3,365,27,57,87,0.8,4.5,1,purple
2553,2,1.0,1.0,69.0,29,1125,11,41,71,0.11,4.083333333333333,0,pink
2554,2,1.0,1.0,160.0,31,1125,0,0,0,0.14,5.0,0,pink
2555,4,2.0,2.0,52.0,30,90,3,30,55,0.16,4.916666666666667,2,dark purple
2556,6,2.0,3.0,180.0,30,90,4,4,4,1.46,4.8133333333333335,2,dark purple
2557,4,1.0,2.0,98.0,2,1125,0,8,38,1.94,4.691666666666666,0,pink
2558,8,3.5,4.0,507.0,1,62,25,55,85,1.68,4.876666666666666,2,dark purple
2559,8,1.0,4.0,108.0,1,14,3,27,52,6.51,4.886666666666668,2,dark purple
2560,8,2.0,4.0,160.0,3,60,23,53,83,3.72,4.91,2,dark purple
2561,12,3.5,5.0,295.0,3,365,22,52,79,1.0,5.0,1,purple
2562,7,1.0,4.0,90.0,29,365,0,0,0,0.0,0.0,1,purple
2563,6,2.5,4.0,156.0,1,365,15,43,46,3.73,4.966666666666666,1,purple
2564,4,1.0,1.0,89.0,30,365,0,0,0,0.25,3.0,1,purple
2565,2,1.0,1.0,120.0,29,365,0,0,0,1.33,4.931666666666667,1,purple
2566,4,0.0,2.0,280.0,29,1125,30,60,88,0.78,4.871666666666667,0,pink
2567,2,1.0,2.0,104.0,29,730,18,48,73,0.14,5.0,1,purple
2568,2,1.0,2.0,210.0,1,1125,25,55,81,5.32,4.988333333333333,0,pink
2569,4,3.0,2.0,135.0,29,365,9,27,30,0.68,4.958333333333333,1,purple
2570,2,1.0,1.0,76.0,2,8,18,34,62,7.43,4.956666666666667,2,dark purple
2571,4,1.0,2.0,97.0,30,1125,0,0,0,0.39,4.9383333333333335,0,pink
2572,5,1.0,2.0,146.0,2,60,28,58,88,1.57,4.798333333333334,2,dark purple
2573,3,1.0,1.0,65.0,30,1125,25,55,85,0.41,4.8516666666666675,0,pink
2574,5,1.0,4.0,102.0,1,1125,27,53,83,3.34,4.916666666666667,0,pink
2575,3,1.0,2.0,136.0,1,90,25,54,84,6.13,4.956666666666667,2,dark purple
2576,4,1.0,2.0,95.0,2,1125,28,58,88,2.43,4.961666666666667,0,pink
2577,2,1.0,1.0,96.0,2,14,19,45,75,2.48,4.954999999999999,2,dark purple
2578,2,1.0,1.0,52.0,30,1125,30,60,90,0.43,4.8950000000000005,0,pink
2579,9,3.5,7.0,194.0,2,60,0,0,0,3.6,4.981666666666667,2,dark purple
2580,2,1.0,1.0,122.0,3,1125,4,20,45,3.36,4.931666666666667,0,pink
2581,2,1.0,1.0,90.0,3,28,5,18,18,2.48,4.965,2,dark purple
2582,2,1.0,2.0,79.0,2,28,0,0,0,4.0,4.943333333333334,2,dark purple
2583,2,1.0,1.0,109.0,29,1125,11,41,71,0.63,4.908333333333334,0,pink
2584,4,1.0,2.0,86.0,29,1125,0,0,0,3.36,4.858333333333333,0,pink
2585,4,1.0,2.0,143.0,2,60,27,57,87,1.94,4.955,2,dark purple
2586,3,1.0,1.0,122.0,29,1125,26,52,78,0.72,4.866666666666667,0,pink
2587,3,1.0,2.0,121.0,2,1125,26,56,86,1.42,4.92,0,pink
2588,6,1.0,3.0,101.0,2,1125,1,2,2,2.23,4.593333333333334,0,pink
2589,3,1.0,2.0,113.0,1,29,0,0,0,6.62,4.885000000000001,2,dark purple
2590,6,2.0,3.0,203.0,2,30,11,34,63,3.55,4.9816666666666665,2,dark purple
2591,2,1.0,1.0,79.0,1,25,0,0,0,7.4,4.966666666666666,2,dark purple
2592,2,1.0,2.0,85.0,30,180,25,25,25,0.0,0.0,2,dark purple
2593,7,3.0,3.0,159.0,1,28,24,54,84,4.9,4.896666666666666,2,dark purple
2594,4,1.0,2.0,101.0,2,1125,0,0,0,1.86,4.581666666666666,0,pink
2595,4,1.5,3.0,75.0,30,1125,1,31,61,0.6,4.666666666666667,0,pink
2596,2,1.0,1.0,272.0,29,1125,0,0,0,0.05,5.0,0,pink
2597,4,1.0,2.0,186.0,30,1125,6,23,26,0.35,5.0,0,pink
2598,2,1.0,1.0,105.0,30,180,29,59,89,0.0,0.0,2,dark purple
2599,4,1.0,2.0,108.0,2,25,24,54,84,2.27,4.89,2,dark purple
2600,3,1.0,2.0,126.0,3,1125,0,0,0,0.41,4.97,0,pink
2601,4,1.0,3.0,76.0,2,28,21,27,57,0.74,4.908333333333333,2,dark purple
2602,12,3.0,6.0,281.0,2,1125,17,40,42,1.67,4.6483333333333325,0,pink
2603,7,3.5,4.0,350.0,1,1125,14,36,42,2.13,4.995,0,pink
2604,6,2.5,3.0,492.0,3,1125,25,55,85,1.4,4.963333333333334,0,pink
2605,2,1.0,1.0,121.0,2,90,12,39,69,0.99,4.915,2,dark purple
2606,10,2.5,6.0,478.0,3,60,27,57,87,3.81,4.966666666666667,2,dark purple
2607,6,2.0,5.0,45.0,30,123,28,58,88,0.25,5.0,2,dark purple
2608,6,2.0,2.0,265.0,29,55,0,0,0,0.05,5.0,2,dark purple
2609,2,1.0,1.0,33.0,29,365,0,26,56,0.33,4.043333333333333,1,purple
2610,4,2.0,2.0,240.0,30,365,22,51,81,0.0,0.0,1,purple
2611,5,1.0,3.0,225.0,3,1125,25,55,82,0.81,4.951666666666667,0,pink
2612,2,1.0,1.0,77.0,2,14,18,44,69,8.73,4.961666666666667,2,dark purple
2613,3,1.0,1.0,87.0,5,30,15,45,66,1.35,4.966666666666666,2,dark purple
2614,2,2.0,1.0,275.0,3,1125,23,50,80,3.16,4.973333333333334,0,pink
2615,12,4.0,4.0,489.0,29,365,30,60,90,0.0,0.0,1,purple
2616,4,1.0,3.0,145.0,2,1125,12,42,72,4.7,4.941666666666666,0,pink
2617,8,1.0,3.0,142.0,3,20,18,32,46,1.39,4.961666666666666,2,dark purple
2618,6,3.5,3.0,732.0,1,1125,30,60,90,1.47,4.908333333333333,0,pink
2619,6,2.0,4.0,126.0,29,365,0,0,27,2.03,4.858333333333333,1,purple
2620,4,1.0,1.0,93.0,1,1125,23,53,83,1.76,4.801666666666667,0,pink
2621,6,2.5,4.0,177.0,1,28,4,28,58,4.57,4.9366666666666665,2,dark purple
2622,8,3.0,5.0,235.0,30,1125,0,0,25,1.3,4.858333333333333,0,pink
2623,6,1.0,4.0,153.0,1,60,25,48,78,3.02,4.923333333333333,2,dark purple
2624,2,1.0,1.0,58.0,30,365,3,33,63,0.2,4.761666666666667,1,purple
2625,4,2.0,2.0,118.0,30,365,30,50,50,0.11,4.933333333333334,1,purple
2626,2,1.0,1.0,119.0,1,365,27,57,87,4.0,4.458333333333333,1,purple
2627,4,1.0,2.0,150.0,3,20,0,0,0,1.42,4.805,2,dark purple
2628,2,1.5,1.0,172.0,30,730,0,19,49,0.22,5.0,1,purple
2629,9,3.0,5.0,382.0,1,1125,12,42,72,0.2,5.0,0,pink
2630,2,1.0,1.0,198.0,1,90,30,60,90,1.46,4.9,2,dark purple
2631,4,1.0,1.0,91.0,2,15,22,52,82,2.48,4.795,2,dark purple
2632,9,2.5,2.0,411.0,2,1125,30,60,90,1.42,4.985,0,pink
2633,3,1.0,2.0,146.0,2,32,0,0,0,2.06,4.925,2,dark purple
2634,2,1.0,1.0,69.0,2,31,0,0,0,4.75,4.951666666666667,2,dark purple
2635,4,1.0,2.0,106.0,30,1125,0,0,0,0.26,4.918333333333334,0,pink
2636,3,1.0,1.0,72.0,30,365,15,15,23,0.11,4.5,1,purple
2637,6,1.5,2.0,285.0,30,75,27,57,87,0.0,0.0,2,dark purple
2638,3,1.0,1.0,120.0,1,4,1,1,1,3.1,4.928333333333334,2,dark purple
2639,4,2.0,2.0,220.0,31,1125,0,0,0,0.0,0.0,0,pink
2640,5,1.0,2.0,215.0,1,1125,22,50,80,6.63,4.753333333333333,0,pink
2641,4,1.0,3.0,200.0,2,30,0,26,56,2.21,4.96,2,dark purple
2642,2,1.0,1.0,139.0,31,1125,0,7,37,0.0,0.0,0,pink
2643,4,1.0,2.0,69.0,29,365,3,3,3,0.0,0.0,1,purple
2644,4,2.5,2.0,149.0,2,180,8,26,53,3.66,4.946666666666666,2,dark purple
2645,10,3.5,6.0,475.0,3,30,22,43,68,0.0,0.0,2,dark purple
2646,4,1.0,2.0,172.0,30,1125,0,0,0,0.33,5.0,0,pink
2648,1,1.5,1.0,45.0,1,1125,30,55,79,1.69,4.918333333333334,0,pink
2649,4,1.0,3.0,180.0,2,30,0,0,0,2.4,4.97,2,dark purple
2650,2,1.0,1.0,83.0,29,1125,29,59,89,4.0,4.869999999999999,0,pink
2651,4,1.0,1.0,115.0,1,60,0,0,25,3.85,4.8999999999999995,2,dark purple
2652,6,1.0,3.0,126.0,2,365,11,40,64,5.41,5.0,1,purple
2653,4,1.0,2.0,72.0,2,1125,8,31,61,7.51,4.973333333333334,0,pink
2654,4,1.0,2.0,300.0,30,45,23,53,83,0.03,5.0,2,dark purple
2655,2,1.0,1.0,114.0,30,90,0,0,0,4.16,4.794999999999999,2,dark purple
2656,6,3.5,3.0,234.0,2,1125,11,11,11,1.94,4.801666666666667,0,pink
2657,6,3.5,3.0,569.0,29,1125,0,26,56,1.09,4.954999999999999,0,pink
2658,4,2.5,3.0,133.0,30,365,28,58,88,0.0,0.0,1,purple
2659,2,1.0,1.0,116.0,1,365,27,57,87,2.0,5.0,1,purple
2660,12,2.5,7.0,436.0,2,365,20,47,72,1.55,4.803333333333334,1,purple
2661,4,1.0,2.0,105.0,29,101,23,53,67,3.5,4.953333333333333,2,dark purple
2662,4,1.0,3.0,82.0,2,1125,17,39,69,3.83,4.883333333333333,0,pink
2663,2,1.5,1.0,217.0,31,1125,0,0,0,0.0,0.0,0,pink
2664,2,1.5,1.0,84.0,29,1125,23,53,83,0.14,5.0,0,pink
2665,2,1.0,1.0,95.0,30,1125,0,0,22,0.48,4.993333333333333,0,pink
2666,4,1.0,3.0,135.0,30,120,29,59,89,0.31,4.6933333333333325,2,dark purple
2667,6,2.0,4.0,291.0,2,1125,16,35,65,2.76,4.895,0,pink
2668,4,1.0,2.0,240.0,2,1125,0,0,0,4.31,4.833333333333333,0,pink
2669,4,1.0,2.0,75.0,2,31,25,55,85,4.67,4.821666666666666,2,dark purple
2670,4,1.0,2.0,100.0,3,365,11,41,71,1.34,4.8933333333333335,1,purple
2671,5,2.0,3.0,799.0,1,1125,28,58,88,4.88,4.918333333333334,0,pink
2672,9,4.0,5.0,408.0,1,7,0,0,0,2.38,4.82,2,dark purple
2673,8,3.5,3.0,801.0,3,1125,18,48,74,0.79,4.965,0,pink
2674,2,1.0,1.0,120.0,30,365,0,0,25,0.0,0.0,1,purple
2675,3,1.0,2.0,107.0,30,180,21,51,81,0.4,4.831666666666667,2,dark purple
2676,4,1.0,3.0,106.0,2,60,23,53,83,1.87,4.94,2,dark purple
2677,2,1.0,1.0,109.0,1,7,17,43,73,4.57,4.958333333333333,2,dark purple
2678,16,3.5,8.0,207.0,30,365,12,42,72,1.84,4.841666666666667,1,purple
2679,6,2.5,3.0,151.0,2,1125,25,51,81,1.15,4.828333333333333,0,pink
2680,4,1.0,2.0,136.0,3,28,20,50,80,4.2,4.961666666666667,2,dark purple
2681,2,1.0,1.0,86.0,1,30,25,29,47,2.66,4.968333333333335,2,dark purple
2682,9,3.5,5.0,374.0,2,365,11,25,44,3.15,4.983333333333333,1,purple
2683,10,3.0,5.0,295.0,30,360,29,59,89,0.45,4.866666666666666,1,purple
2684,2,1.0,1.0,112.0,2,10,21,45,75,3.48,4.941666666666666,2,dark purple
2685,4,2.0,2.0,215.0,30,365,5,13,43,0.27,5.0,1,purple
2686,2,1.0,1.0,58.0,30,1125,0,0,0,0.09,4.91,0,pink
2687,4,1.0,2.0,135.0,29,365,0,0,12,3.26,4.925,1,purple
2688,2,1.0,1.0,85.0,1,5,3,3,26,0.94,4.948333333333333,2,dark purple
2689,6,1.0,3.0,225.0,3,1125,0,26,56,1.07,4.996666666666667,0,pink
2690,5,2.0,3.0,150.0,29,30,27,54,79,0.4,4.75,2,dark purple
2691,14,2.0,9.0,809.0,3,28,26,46,71,1.25,4.97,2,dark purple
2692,6,2.5,4.0,396.0,2,365,28,58,88,2.65,4.963333333333334,1,purple
2693,2,1.0,2.0,115.0,20,365,0,24,36,2.27,4.784999999999999,1,purple
2694,2,1.0,1.0,155.0,2,30,21,51,81,1.98,4.968333333333333,2,dark purple
2695,7,1.0,3.0,350.0,3,365,29,59,89,0.33,4.666666666666667,1,purple
2696,6,2.0,3.0,101.0,29,365,17,47,77,3.07,4.953333333333333,1,purple
2697,1,1.0,2.0,175.0,30,1125,29,59,89,0.32,4.926666666666667,0,pink
2698,4,2.0,2.0,450.0,2,15,26,30,30,1.57,4.765000000000001,2,dark purple
2699,8,2.0,4.0,79.0,30,1125,10,40,70,0.57,4.843333333333333,0,pink
2700,2,1.0,1.0,96.0,30,365,0,25,55,0.18,4.933333333333334,1,purple
2701,2,1.0,1.0,130.0,2,365,14,44,61,0.75,4.918333333333333,1,purple
2702,6,1.0,3.0,397.0,1,1125,27,57,87,0.24,4.536666666666666,0,pink
2703,10,2.0,10.0,44.0,1,14,29,59,89,0.52,4.7316666666666665,2,dark purple
2704,6,2.5,4.0,115.0,3,29,10,26,53,4.04,4.965,2,dark purple
2705,7,2.5,4.0,135.0,29,1125,15,21,51,0.41,4.966666666666666,0,pink
2706,2,1.0,1.0,147.0,1,1125,24,53,82,6.46,4.941666666666667,0,pink
2707,4,1.0,3.0,226.0,2,365,2,2,2,1.3,4.925,1,purple
2708,2,1.0,1.0,109.0,2,1125,1,1,1,5.6,4.926666666666667,0,pink
2709,6,3.5,4.0,431.0,3,1125,0,0,0,0.1,4.958333333333333,0,pink
2710,2,2.0,1.0,136.0,29,365,27,57,87,0.0,0.0,1,purple
2711,2,1.5,1.0,66.0,1,7,13,35,59,10.9,4.961666666666667,2,dark purple
2712,4,2.5,2.0,128.0,1,500,24,47,77,2.95,4.788333333333333,1,purple
2713,3,1.0,2.0,104.0,1,1125,16,46,76,3.41,4.843333333333333,0,pink
2714,10,2.0,5.0,442.0,3,90,30,60,90,0.34,4.7733333333333325,2,dark purple
2715,4,1.0,2.0,120.0,1,1125,5,35,65,3.15,4.958333333333333,0,pink
2716,8,5.5,4.0,719.0,2,1125,0,0,0,0.55,5.0,0,pink
2717,6,2.5,4.0,150.0,29,91,0,0,0,3.17,4.978333333333333,2,dark purple
2718,2,1.0,1.0,64.0,1,21,18,48,78,6.3,4.955,2,dark purple
2719,4,1.0,2.0,125.0,2,1125,23,53,83,1.46,4.815,0,pink
2720,6,1.0,2.0,177.0,2,90,20,24,24,2.61,4.8999999999999995,2,dark purple
2721,8,3.5,4.0,224.0,2,29,1,30,60,3.47,4.885000000000001,2,dark purple
2722,2,1.0,1.0,68.0,29,1125,5,20,20,0.37,4.8999999999999995,0,pink
2723,6,2.0,3.0,125.0,2,30,0,0,11,1.08,4.95,2,dark purple
2724,4,3.0,2.0,249.0,2,1125,6,6,14,0.3,5.0,0,pink
2725,2,1.5,1.0,110.0,1,25,18,48,78,0.7,4.963333333333334,2,dark purple
2726,8,2.0,5.0,251.0,2,90,1,16,46,2.96,4.976666666666667,2,dark purple
2727,5,1.0,3.0,467.0,2,365,21,35,59,1.94,4.988333333333333,1,purple
2728,4,1.0,3.0,125.0,3,90,6,22,52,0.41,4.806666666666667,2,dark purple
2729,3,1.0,1.0,103.0,1,1125,0,0,0,4.49,4.95,0,pink
2730,6,1.0,2.0,241.0,2,90,23,53,83,4.47,4.973333333333334,2,dark purple
2731,3,1.0,1.0,67.0,30,365,14,44,49,0.08,5.0,1,purple
2732,4,2.0,5.0,99.0,60,360,0,0,0,0.14,4.703333333333333,1,purple
2733,8,2.0,5.0,199.0,29,1125,17,47,77,0.48,4.87,0,pink
2734,2,1.0,1.0,107.0,2,8,13,41,71,1.74,4.9816666666666665,2,dark purple
2735,2,1.0,1.0,90.0,90,90,22,52,82,0.0,0.0,2,dark purple
2736,1,1.0,1.0,41.0,29,157,20,50,80,0.45,4.56,2,dark purple
2737,2,1.0,1.0,100.0,3,31,20,40,70,4.43,5.0,2,dark purple
2738,7,2.5,2.0,333.0,3,1125,26,56,86,0.96,4.668333333333333,0,pink
2739,8,3.5,3.0,249.0,1,29,19,49,79,4.6,4.956666666666668,2,dark purple
2740,4,1.0,2.0,189.0,2,1125,16,41,71,2.6,4.908333333333333,0,pink
2741,3,1.0,2.0,75.0,2,31,19,44,74,3.8,4.961666666666667,2,dark purple
2742,1,1.5,1.0,42.0,30,1125,0,0,0,0.24,4.8,0,pink
2743,5,2.0,3.0,175.0,30,1125,14,44,74,0.48,4.916666666666667,0,pink
2744,2,1.0,1.0,72.0,2,1125,0,0,0,3.1,4.956666666666666,0,pink
2745,2,1.0,1.0,72.0,30,90,5,26,56,0.29,5.0,2,dark purple
2746,2,1.0,1.0,85.0,29,365,30,60,90,0.19,4.833333333333333,1,purple
2747,6,3.0,3.0,543.0,2,30,13,32,62,0.34,4.985,2,dark purple
2748,2,1.0,1.0,63.0,29,1125,1,26,56,0.3,4.8566666666666665,0,pink
2749,6,2.0,3.0,95.0,30,1125,30,60,90,0.01,5.0,0,pink
2750,4,1.0,3.0,87.0,2,9,23,48,60,1.45,4.978333333333334,2,dark purple
2751,2,1.0,1.0,95.0,2,1125,24,44,74,7.63,4.890000000000001,0,pink
2752,2,1.0,1.0,100.0,30,1125,1,25,55,3.15,4.7700000000000005,0,pink
2753,15,3.0,6.0,334.0,30,365,29,59,89,0.33,4.96,1,purple
2754,2,1.0,1.0,55.0,30,1125,6,36,66,0.17,5.0,0,pink
2755,4,1.0,1.0,102.0,2,1125,28,58,88,3.23,4.873333333333334,0,pink
2756,4,2.5,2.0,271.0,29,1125,0,27,57,0.42,4.786666666666666,0,pink
2757,6,1.0,3.0,71.0,30,1125,0,0,0,0.22,4.916666666666667,0,pink
2758,4,1.0,3.0,90.0,29,150,23,26,26,0.4,4.87,2,dark purple
2759,8,2.0,5.0,219.0,1,60,17,38,63,4.69,4.9750000000000005,2,dark purple
2760,2,1.0,1.0,60.0,29,1125,1,1,28,2.64,4.706666666666667,0,pink
2761,4,1.0,2.0,123.0,1,1125,0,0,0,2.51,4.8966666666666665,0,pink
2762,6,1.0,3.0,189.0,1,365,28,58,84,0.0,0.0,1,purple
2763,3,1.5,2.0,110.0,2,1125,1,1,28,2.92,4.923333333333334,0,pink
2764,2,1.0,2.0,151.0,1,1125,18,41,70,5.96,4.983333333333333,0,pink
2765,5,2.0,3.0,125.0,1,30,0,0,0,2.66,4.97,2,dark purple
2766,2,1.0,1.0,87.0,2,30,7,8,8,2.25,4.925,2,dark purple
2767,3,1.0,2.0,114.0,29,180,1,18,29,0.49,4.971666666666667,2,dark purple
